Arithmetics End
date = 2020-05-08, chg = 1.04%, profit = 1.04%, profitValue = 2901.27
synthetical7
date = 2020-05-06, chg = 1.57%, profit = 1.57%, profitValue = 2904.89
synthetical6
范围内无有效日期
synthetical5
范围内无有效日期
synthetical4
范围内无有效日期
synthetical3
mairu, date = 2020-05-07, stock = 000710, price = 46.15, rate = 0.00
mairu, date = 2020-05-07, stock = 300558, price = 102.10, rate = 1.00
mairu, date = 2020-05-07, stock = 600079, price = 23.35, rate = 0.00
maichu, date = 2020-05-07, stock = 600702, price = 24.50, rate = 1.0000000000000000
maichu, date = 2020-05-07, stock = 002567, price = 10.60, rate = 1.0000000000000000
sellstock = 600702, useType = 3, useCountType = 3, isObserve = 0, solutionType = 1
sellstock = 002567, useType = 3, useCountType = 3, isObserve = 0, solutionType = 1
date = 2020-05-06, allFund = 186760.09, profit = -6.62%
mairu, date = 2020-05-06, stock = 603899, price = 52.50, rate = 0.00
mairu, date = 2020-05-06, stock = 603609, price = 15.29, rate = 0.00
mairu, date = 2020-05-06, stock = 002541, price = 16.80, rate = 1.00
mairu, date = 2020-05-06, stock = 603183, price = 11.58, rate = 0.00
date = 2020-04-30, allFund = 185752.09, profit = -7.12%
mairu, date = 2020-04-30, stock = 300348, price = 25.35, rate = 0.00
mairu, date = 2020-04-30, stock = 603579, price = 32.28, rate = 0.00
mairu, date = 2020-04-30, stock = 603010, price = 13.49, rate = 1.00
mairu, date = 2020-04-30, stock = 300342, price = 18.94, rate = 0.00
date = 2020-04-29, allFund = 184934.09, profit = -7.53%
mairu, date = 2020-04-29, stock = 002373, price = 22.52, rate = 0.00
mairu, date = 2020-04-29, stock = 600380, price = 12.65, rate = 0.00
mairu, date = 2020-04-29, stock = 300559, price = 33.67, rate = 1.00
mairu, date = 2020-04-29, stock = 603533, price = 35.95, rate = 0.00
date = 2020-04-28, allFund = 199948.09, profit = -0.03%
mairu, date = 2020-04-28, stock = 600702, price = 26.40, rate = 1.0000000000000000
mairu, date = 2020-04-28, stock = 002567, price = 10.79, rate = 0.5000000000000000
real9
date = 2019-12-31, allFund = 171515.56, profit = -14.24%
日期:0-00-00，目前总zichan：171515.56
日期:0-00-00，目前总zichan：171515.56
日期:0-00-00，目前总zichan：171515.56
qingcanggupiao：603000 name，总shouyi：1.11%，日期：2019-12-26，jiage：20.04，cangwei：2100, 手续费：53.44，总收回：42030.56
qingcanggupiao：601211 name，总shouyi：1.41%，日期：2019-12-26，jiage：17.94，cangwei：2400, 手续费：54.68，总收回：43001.32
qingcanggupiao：600048 name，总shouyi：3.99%，日期：2019-12-26，jiage：15.91，cangwei：2700, 手续费：54.56，总收回：42902.44
qingcanggupiao：300475 name，总shouyi：0.18%，日期：2019-12-26，jiage：10.96，cangwei：3900, 手续费：53.43，总收回：42690.57
日期:2019-12-25，目前总zichan：168944.67
购买gupiao：300475 name，日期：2019-12-25，jiage：10.94，cangwei：3900, 手续费：10.67，总消耗：42676.67
购买gupiao：601211 name，日期：2019-12-25，jiage：17.69，cangwei：2400, 手续费：11.46，总消耗：42467.46
购买gupiao：600048 name，日期：2019-12-25，jiage：15.30，cangwei：2700, 手续费：11.16，总消耗：41321.16
购买gupiao：603000 name，日期：2019-12-25，jiage：19.82，cangwei：2100, 手续费：11.24，总消耗：41633.24
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
日期:0-00-00，目前总zichan：168989.20
qingcanggupiao：600455 name，总shouyi：1.91%，日期：2019-12-04，jiage：33.02，cangwei：1700, 手续费：71.28，总收回：56062.72
qingcanggupiao：600132 name，总shouyi：0.35%，日期：2019-12-04，jiage：48.48，cangwei：1100, 手续费：67.73，总收回：53260.27
qingcanggupiao：300731 name，总shouyi：-1.12%，日期：2019-12-04，jiage：26.40，cangwei：2100, 手续费：69.30，总收回：55370.70
日期:2019-12-03，目前总zichan：168586.51
购买gupiao：600132 name，日期：2019-12-03，jiage：48.31，cangwei：1100, 手续费：14.35，总消耗：53155.35
购买gupiao：300731 name，日期：2019-12-03，jiage：26.70，cangwei：2100, 手续费：14.02，总消耗：56084.02
购买gupiao：600455 name，日期：2019-12-03，jiage：32.40，cangwei：1700, 手续费：14.87，总消耗：55094.87
日期:0-00-00，目前总zichan：168629.75
日期:0-00-00，目前总zichan：168629.75
日期:0-00-00，目前总zichan：168629.75
日期:0-00-00，目前总zichan：168629.75
qingcanggupiao：601231 name，总shouyi：4.14%，日期：2019-11-27，jiage：15.84，cangwei：2700, 手续费：54.32，总收回：42713.68
qingcanggupiao：300703 name，总shouyi：-0.41%，日期：2019-11-27，jiage：12.18，cangwei：3500, 手续费：53.29，总收回：42576.71
qingcanggupiao：300015 name，总shouyi：-1.31%，日期：2019-11-27，jiage：41.39，cangwei：900, 手续费：46.56，总收回：37204.44
qingcanggupiao：002371 name，总shouyi：6.36%，日期：2019-11-27，jiage：76.05，cangwei：600, 手续费：57.04，总收回：45572.96
日期:2019-11-26，目前总zichan：165079.96
购买gupiao：300703 name，日期：2019-11-26，jiage：12.23，cangwei：3500, 手续费：10.70，总消耗：42815.70
购买gupiao：002371 name，日期：2019-11-26，jiage：71.50，cangwei：600, 手续费：10.73，总消耗：42910.73
购买gupiao：601231 name，日期：2019-11-26，jiage：15.21，cangwei：2700, 手续费：11.09，总消耗：41078.09
购买gupiao：300015 name，日期：2019-11-26，jiage：41.94，cangwei：900, 手续费：9.44，总消耗：37755.44
日期:0-00-00，目前总zichan：165121.92
日期:0-00-00，目前总zichan：165121.92
日期:0-00-00，目前总zichan：165121.92
日期:0-00-00，目前总zichan：165121.92
日期:0-00-00，目前总zichan：165121.92
日期:0-00-00，目前总zichan：165121.92
日期:0-00-00，目前总zichan：165121.92
日期:0-00-00，目前总zichan：165121.92
qingcanggupiao：603609 name，总shouyi：-2.35%，日期：2019-11-14，jiage：12.90，cangwei：3100, 手续费：50.79，总收回：39939.21
qingcanggupiao：603360 name，总shouyi：-0.58%，日期：2019-11-14，jiage：35.70，cangwei：1100, 手续费：49.88，总收回：39220.12
qingcanggupiao：002733 name，总shouyi：0.00%，日期：2019-11-14，jiage：21.38，cangwei：1900, 手续费：50.78，总收回：40571.22
qingcanggupiao：002695 name，总shouyi：1.36%，日期：2019-11-14，jiage：16.34，cangwei：2700, 手续费：55.15，总收回：44062.85
日期:2019-11-13，目前总zichan：165926.52
购买gupiao：002695 name，日期：2019-11-13，jiage：16.12，cangwei：2700, 手续费：10.88，总消耗：43534.88
购买gupiao：603360 name，日期：2019-11-13，jiage：35.91，cangwei：1100, 手续费：10.67，总消耗：39511.67
购买gupiao：603609 name，日期：2019-11-13，jiage：13.21，cangwei：3100, 手续费：11.06，总消耗：40962.06
购买gupiao：002733 name，日期：2019-11-13，jiage：21.38，cangwei：1900, 手续费：10.16，总消耗：40632.16
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
日期:0-00-00，目前总zichan：165969.29
qingcanggupiao：603333 name，总shouyi：3.81%，日期：2019-10-18，jiage：10.63，cangwei：4100, 手续费：55.35，总收回：43527.65
qingcanggupiao：603110 name，总shouyi：-3.00%，日期：2019-10-18，jiage：16.19，cangwei：2500, 手续费：51.41，总收回：40423.59
qingcanggupiao：002917 name，总shouyi：-4.93%，日期：2019-10-18，jiage：17.18，cangwei：2300, 手续费：49.39，总收回：39464.61
qingcanggupiao：000049 name，总shouyi：-3.01%，日期：2019-10-18，jiage：40.25，cangwei：1000, 手续费：50.31，总收回：40199.69
日期:2019-10-17，目前总zichan：169123.75
购买gupiao：000049 name，日期：2019-10-17，jiage：41.50，cangwei：1000, 手续费：10.38，总消耗：41510.38
购买gupiao：603333 name，日期：2019-10-17，jiage：10.24，cangwei：4100, 手续费：11.34，总消耗：41995.34
购买gupiao：603110 name，日期：2019-10-17，jiage：16.69，cangwei：2500, 手续费：11.26，总消耗：41736.26
购买gupiao：002917 name，日期：2019-10-17，jiage：18.07，cangwei：2300, 手续费：10.39，总消耗：41571.39
日期:0-00-00，目前总zichan：169167.12
日期:0-00-00，目前总zichan：169167.12
日期:0-00-00，目前总zichan：169167.12
日期:0-00-00，目前总zichan：169167.12
日期:0-00-00，目前总zichan：169167.12
qingcanggupiao：300212 name，总shouyi：2.03%，日期：2019-10-10，jiage：30.71，cangwei：1800, 手续费：69.10，总收回：55208.90
qingcanggupiao：002690 name，总shouyi：2.08%，日期：2019-10-10，jiage：33.38，cangwei：1600, 手续费：66.76，总收回：53341.24
qingcanggupiao：002475 name，总shouyi：4.24%，日期：2019-10-10，jiage：27.05，cangwei：2200, 手续费：74.39，总收回：59435.61
日期:2019-10-09，目前总zichan：164771.37
购买gupiao：002475 name，日期：2019-10-09，jiage：25.95，cangwei：2200, 手续费：14.27，总消耗：57104.27
购买gupiao：002690 name，日期：2019-10-09，jiage：32.70，cangwei：1600, 手续费：13.08，总消耗：52333.08
购买gupiao：300212 name，日期：2019-10-09，jiage：30.10，cangwei：1800, 手续费：13.55，总消耗：54193.55
日期:0-00-00，目前总zichan：164812.27
日期:0-00-00，目前总zichan：164812.27
qingcanggupiao：601137 name，总shouyi：-2.83%，日期：2019-09-30，jiage：11.00，cangwei：3700, 手续费：51.69，总收回：40648.31
qingcanggupiao：300134 name，总shouyi：-1.16%，日期：2019-09-30，jiage：17.87，cangwei：2300, 手续费：51.38，总收回：41049.62
qingcanggupiao：002828 name，总shouyi：-2.52%，日期：2019-09-30，jiage：12.37，cangwei：3300, 手续费：51.03，总收回：40769.97
qingcanggupiao：000988 name，总shouyi：-2.67%，日期：2019-09-30，jiage：18.98，cangwei：2200, 手续费：52.20，总收回：41703.80
日期:2019-09-27，目前总zichan：168885.57
购买gupiao：000988 name，日期：2019-09-27，jiage：19.50，cangwei：2200, 手续费：10.73，总消耗：42910.73
购买gupiao：601137 name，日期：2019-09-27，jiage：11.32，cangwei：3700, 手续费：11.31，总消耗：41895.31
购买gupiao：002828 name，日期：2019-09-27，jiage：12.69，cangwei：3300, 手续费：10.47，总消耗：41887.47
购买gupiao：300134 name，日期：2019-09-27，jiage：18.08，cangwei：2300, 手续费：10.40，总消耗：41594.40
日期:0-00-00，目前总zichan：168928.48
qingcanggupiao：600570 name，总shouyi：-2.91%，日期：2019-09-26，jiage：74.11，cangwei：500, 手续费：47.06，总收回：37007.94
qingcanggupiao：300429 name，总shouyi：-6.61%，日期：2019-09-26，jiage：12.44，cangwei：3300, 手续费：51.31，总收回：41000.69
qingcanggupiao：300034 name，总shouyi：-6.49%，日期：2019-09-26，jiage：16.15，cangwei：2500, 手续费：50.47，总收回：40324.53
qingcanggupiao：002878 name，总shouyi：-1.99%，日期：2019-09-26，jiage：24.63，cangwei：2000, 手续费：61.58，总收回：49198.42
日期:2019-09-25，目前总zichan：176952.90
购买gupiao：002878 name，日期：2019-09-25，jiage：25.13，cangwei：2000, 手续费：12.57，总消耗：50272.57
购买gupiao：600570 name，日期：2019-09-25，jiage：76.33，cangwei：500, 手续费：10.30，总消耗：38175.30
购买gupiao：300034 name，日期：2019-09-25，jiage：17.27，cangwei：2500, 手续费：10.79，总消耗：43185.79
购买gupiao：300429 name，日期：2019-09-25，jiage：13.32，cangwei：3300, 手续费：10.99，总消耗：43966.99
qingcanggupiao：603920 name，总shouyi：-3.03%，日期：2019-09-25，jiage：17.27，cangwei：3500, 手续费：76.77，总收回：60368.23
qingcanggupiao：600760 name，总shouyi：-1.83%，日期：2019-09-25，jiage：32.75，cangwei：1800, 手续费：74.87，总收回：58875.13
qingcanggupiao：300384 name，总shouyi：-4.99%，日期：2019-09-25，jiage：18.07，cangwei：3200, 手续费：72.28，总收回：57751.72
日期:2019-09-24，目前总zichan：183249.47
购买gupiao：603920 name，日期：2019-09-24，jiage：17.81，cangwei：3500, 手续费：16.83，总消耗：62351.83
购买gupiao：600760 name，日期：2019-09-24，jiage：33.36，cangwei：1800, 手续费：16.21，总消耗：60064.21
购买gupiao：300384 name，日期：2019-09-24，jiage：19.02，cangwei：3200, 手续费：15.22，总消耗：60879.22
日期:0-00-00，目前总zichan：183297.73
日期:0-00-00，目前总zichan：183297.73
qingcanggupiao：603690 name，总shouyi：1.47%，日期：2019-09-20，jiage：23.49，cangwei：1900, 手续费：56.68，总收回：44574.32
qingcanggupiao：601595 name，总shouyi：5.04%，日期：2019-09-20，jiage：20.02，cangwei：2300, 手续费：58.48，总收回：45987.52
qingcanggupiao：300609 name，总shouyi：-0.58%，日期：2019-09-20，jiage：40.97，cangwei：1100, 手续费：56.34，总收回：45010.66
qingcanggupiao：300527 name，总shouyi：0.77%，日期：2019-09-20，jiage：14.36，cangwei：3300, 手续费：59.24，总收回：47328.76
日期:2019-09-19，目前总zichan：180575.47
购买gupiao：300527 name，日期：2019-09-19，jiage：14.25，cangwei：3300, 手续费：11.76，总消耗：47036.76
购买gupiao：300609 name，日期：2019-09-19，jiage：41.21，cangwei：1100, 手续费：11.33，总消耗：45342.33
购买gupiao：601595 name，日期：2019-09-19，jiage：19.06，cangwei：2300, 手续费：11.84，总消耗：43849.84
购买gupiao：603690 name，日期：2019-09-19，jiage：23.15，cangwei：1900, 手续费：11.88，总消耗：43996.88
日期:0-00-00，目前总zichan：180622.28
日期:0-00-00，目前总zichan：180622.28
qingcanggupiao：002836 name，总shouyi：0.00%，日期：2019-09-17，jiage：14.43，cangwei：3100, 手续费：55.91，总收回：44677.09
qingcanggupiao：002735 name，总shouyi：6.07%，日期：2019-09-17，jiage：17.13，cangwei：2700, 手续费：57.81，总收回：46193.19
qingcanggupiao：000568 name，总shouyi：1.19%，日期：2019-09-17，jiage：87.82，cangwei：500, 手续费：54.89，总收回：43855.11
日期:2019-09-16，目前总zichan：177629.89
购买gupiao：002836 name，日期：2019-09-16，jiage：14.43，cangwei：3100, 手续费：11.18，总消耗：44744.18
购买gupiao：002735 name，日期：2019-09-16，jiage：16.15，cangwei：2700, 手续费：10.90，总消耗：43615.90
购买gupiao：000568 name，日期：2019-09-16，jiage：86.79，cangwei：500, 手续费：10.85，总消耗：43405.85
